"","DA01227","DA10098","DA10184","DA10151","DA00568","FMT81","DA10136","DA10067","DA10104","DA00720","DA00165","DA00498","FMT02","FMT99","GSVY1IH01.MID7.pool1-7","DA10158","DA10168","FMT85","GSVY1IH01.MID6.pool1-6","DA10175","FMT17A","DA10096","DA00170","DA00595","GSVY1IH01.MID9.pool1-9","FMT88","DA01242","DA10051","FMT93","DA00721","FMT44","DA00381","DA01384","DA00619","DA00383","FMT32","DA10009","DA00470","DA10189","FMT10A","FMT103","DA10143","GG349S007.MID13.1327","DA10017","DA10166","DA10065","DA00818","DA00318","DA01468","FMT21","DA10172","DA00804","DA00108","DA00729","DA01205","DA01161","FMT16A","DA10119","DA10167","GSVY1IH02.MID4.pool2-4","DA10073","DA10084","FMT59","GSVY1IH02.MID12.pool2-12","DA10055","DA01335","DA10022","DA10156","FMT100","GSVY1IH01.MID5.pool1-5","FMT72","DA10160","DA10093","DA10181","DA10053","FMT18","FMT19A","DA01106","DA10038","FMT108","GG349S008.MID13.1328","DA00581","DA01408","FMT16","DA10162","DA10083","FMT21A","DA00555","DA00675","DA10164","GSVY1IH03.MID4.pool3-4","DA01547","DA10061","DA10123","DA10188","DA01231","DA01324","DA10050","DA00904","DA10142","DA00280","GSVY1IH02.MID9.pool2-9","DA10154","DA01128","DA10033","DA10150","DA10011","DA01073","DA00228","DA10079","DA00815","FMT58","DA10145","DA00603","GSVY1IH04.MID3.pool4-3","DA10091","FMT11A","GG349S005.MID13.1325","FMT26","FMT102","DA10015","FMT04","DA00575","FMT29","DA10152","DA10058","DA10178","DA00397","DA01235","FMT28","DA01119","FMT11","FMT22","DA10110","DA00896","DA10149","DA01071","DA10003","DA01109","DA00927","DA00884","DA01291","DA10141","DA10002","GSVY1IH02.MID2.pool2-2","DA10081","DA01068","DA01588","DA00491","FMT97","GSVY1IH03.MID6.pool3-6","GSVY1IH01.MID11.pool1-11","DA10169","DA01467","GSVY1IH04.MID6.pool4-6","DA10054","FMT62","GSVY1IH01.MID4.pool1-1","FMT20","DA10146","DA00282","DA10042","FMT10","DA10056","DA01030","DA10016","DA10108","FMT67","DA00778","DA10112","DA00886","DA10029","DA00988","DA00691","DA00299","DA10012","DA00154","FMT33","DA10121","FMT77","GSVY1IH04.MID2.pool4-2","FMT109","DA01134","DA00953","DA00369","DA01259","DA10183","FMT92A","GSVY1IH01.MID10.pool1-10","DA10027","DA10177","GSVY1IH02.MID8.pool2-8","DA10039","DA00621","DA10127","FMT23A","FMT14","DA10035","DA10028","DA10113","DA00236","DA01267","DA10048","DA00955","FMT15A","FMT106","DA00563","FMT105","DA10006","DA00638","FMT12A","DA01380","DA10026","DA00380","DA01005","DA01040","DA01213","DA01582","GSVY1IH03.MID7.pool3-7","DA10008","DA01255","DA00578","DA10018","DA00687","FMT05","DA10090","FMT69","DA00984","DA00673","DA01311","FMT66","DA00556","FMT13A","DA10115","DA10171","DA10131","FMT71","FMT82","FMT78","DA10025","DA01571","FMT15B","DA10062","GSVY1IH02.MID7.pool2-7","DA00550","FMT35","FMT25A","DA01190","DA01441","FMT53","FMT03","DA10049","DA01129","DA10155","DA01563","DA10165","GSVY1IH04.MID4.pool4-4","DA00605","FMT47","GSVY1IH04.MID7.pool4-7","DA10069","DA10070","FMT15","DA10100","GSVY1IH04.MID7.pool4-1","DA10148","DA00283","DA00897","GSVY1IH03.MID8.pool3-8","DA10138","DA01381","DA10107","FMT23","GSVY1IH01.MID4.pool1-4","DA00632","DA00908","DA10117","DA10147","FMT19","GSVY1IH01.MID12.pool1-12","DA10047","FMT41","DA00600","DA10059","DA00153","GG349S004.MID13.1323","DA00850","DA00346","DA01167","DA01245","DA00530","DA01320","DA10135","DA01339","DA01193","DA10170","DA10030","DA01143","FMT95","DA10095","GSVY1IH01.MID2.pool1-2","DA01018","DA00812","DA00740","DA01157","FMT3A","DA10161","FMT110","DA10174","DA10019","DA00989","DA00926","FMT64","FMT37","GSVY1IH02.MID10.pool2-1","DA10076","DA01203","DA01076","FMT39","DA10066","GSVY1IH02.MID6.pool2-6","DA10139","DA10068","DA10041","FMT4A","FMT75","GSVY1IH04.MID11.pool4-11","DA10106","FMT50","DA00703","DA00065","DA00874","DA00659","DA10032","FMT30","FMT56","FMT84","DA01072","DA01223","DA10130","DA01211","DA00943","DA10133","GSVY1IH03.MID12.pool3-1","GG349S001.MID13.1320","DA10045","GSVY1IH04.MID8.pool4-8","DA10088","DA10187","DA00889","DA10037","DA00962","DA00997","FMT17","DA10024","DA01146","DA10180","DA00430","DA00735","DA10040","GSVY1IH04.MID9.pool4-9","DA00755","DA01041","FMT51","FMT27","DA00678","DA10082","DA10103","DA01555","DA00580","DA01110","DA10129","DA00658","DA01501","FMT12","FMT25","DA10125","DA01138","FMT2A","DA10057","DA01044","DA00918","FMT01","DA01313","DA10176","FMT98","GG349S002.MID13.1321","DA10120","DA00949","DA00458","FMT101","DA01482","FMT55","DA01270","DA00375","DA10124","FMT43","FMT20A","DA10114","DA00382","DA00331","DA01370","DA10122","DA10109","DA10173","FMT80","DA01024","DA00502","DA10005","DA10134","GSVY1IH03.MID9.pool3-9","DA10116","FMT24","DA01556","DA10186","FMT31","DA10094","DA10137","GSVY1IH03.MID12.pool3-12","DA10097","DA00810","DA10077","DA10157","DA00461","DA10101","FMT13","GSVY1IH03.MID3.pool3-3","DA00912","DA10159","DA01495","GSVY1IH03.MID11.pool3-11","GG349S006.MID13.1326","DA01210","FMT14A","DA00821","DA10023","FMT1A","FMT6A","FMT49","FMT06","GG349S003.MID13.1322","DA10092","FMT34","DA01026","FMT74","FMT96","DA10007","DA00565","DA10075","DA10071","DA10126","DA00885","FMT92B","DA00210","DA10085","GSVY1IH01.MID3.pool1-3","DA01089","DA10034","DA10182","FMT5A","DA10036"
"sp77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sp78",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"sp79",0,0,56,1,963,936,0,0,0,0,8,13,0,109,1,17,0,1,0,0,115,0,0,16,4,52,0,0,6,0,0,790,0,1,0,5,3,0,1,16,124,6,1,2,0,0,6,175,111,610,0,0,289,1,116,7,39,0,0,0,3,1,2,1,1,0,0,0,25,2,0,0,0,14,0,1,39,1075,0,24,27,0,0,144,0,0,103,0,0,8,0,0,0,11,0,134,12,2,1,84,0,4,0,23,0,1,0,18,0,0,2,0,0,9,0,1,0,39,0,67,0,0,0,2,0,1,2,14,0,0,385,0,1658,0,13,1,392,0,0,0,0,0,3,0,4,12,1601,9,65,0,2,0,3,13,1,0,3,8,153,3,58,14,179,0,44,2,1,0,0,0,9,0,0,476,63,0,87,7,0,0,51,246,0,61,36,0,14,0,1,0,0,0,0,1,0,650,1,4,0,3,23,26,0,336,1,7,2,5,10,0,4,14,2,4,1,1254,0,437,1,3,0,391,0,0,3398,2,0,0,101,0,0,0,257,21,3,1,0,715,0,0,847,25,4,49,0,188,7,0,1,1375,3,0,196,0,1,14,0,0,54,0,1,23,31,14,2,1,0,0,0,0,0,0,843,0,1,76,3,0,34,6,0,0,0,0,2,48,0,1,58,0,0,1,20,131,0,0,1,0,0,0,10,56,1,0,0,0,3,10,1,0,278,2,0,753,413,2,45,155,0,2,0,1,1,0,2,3322,0,1,2059,1,0,2,12,0,14,2,123,0,0,0,1184,1,7,2,99,0,0,0,1,4,0,2,0,61,9,154,21,14,466,0,0,2,0,2033,2,11,4,1,0,0,0,0,263,46,0,11,2,0,0,0,0,0,0,1,0,0,1,1,839,0,3575,0,39,0,0,0,9,97,0,0,0,0,0,0,5,258,480,38,1,0,0,8,11,0,1,3,3,3,63,3,27,1,6,16,0,0,20,0,1,4,0,5750,1,0,209,5,0,10,5,18,1,0,5,11,0,3,3,10,0,1,27,0,0,49,0,0,3170,0,6,1868,0
"sp80",0,0,0,0,0,1638,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1338,0,28,0,8,254,730,0,743,1,9,0,409,21,0,0,0,0,0,4,0,0,7,0,0,0,0,5,0,75,0,0,0,0,1,8,14,0,0,0,0,2,0,3,0,0,0,0,13,0,451,0,0,0,0,3,48,0,0,0,0,0,0,1002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,319,0,0,0,0,31,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,2,0,534,0,0,0,1,0,8,0,13,0,0,0,3,0,1,0,0,15,0,0,22,0,0,0,0,0,0,0,0,490,0,0,0,0,39,8,0,151,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,49,2,0,0,10,0,242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1041,0,148,0,19,3,10,1,0,0,2517,539,0,0,0,22,1,0,0,0,1526,0,0,1021,0,0,0,0,0,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,108,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,9,0,1,1,0,0,0,0,797,338,1,289,0,0,2,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,12,0,0,0,450,0,35,0,121,0,0,1,0,0,0,0,0,0,0,86,0,2524,0,0,0,0,0,0,57,0,1,191,0,0,0,5,0,43,0,0,0,3,5,2287,0,0,0,0,0,0,0,0,0,2,0,0,390,0,66,0,1667,0,0,0,25,0,0,0,4,0,0,0,0,0,87,0,0,1,7,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,2,2,0,0,0,8,1552,5,0,2,0,0,0,1,106,8,0,0,9,0,0,187,0
"sp81",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sp82",0,0,32,0,0,158,2,78,60,0,0,0,3,0,0,0,0,0,14,2,9,3,0,0,17,0,0,7,25,0,0,1,0,0,0,67,59,0,8,0,0,106,2,0,0,0,0,0,8,2,0,0,2,0,1,0,299,103,0,2,91,0,0,0,0,0,1,0,489,0,0,36,39,17,60,0,71,0,29,2954,0,0,0,5,87,0,0,290,0,0,3,0,0,40,0,109,0,0,0,0,0,0,21,58,63,67,0,119,0,0,0,0,3,0,0,0,0,2,1,1,0,1,0,1173,26,0,4,0,0,447,0,0,0,0,2,5,0,223,0,0,39,0,3,23,0,21,0,0,0,998,5,0,0,0,25,0,4,1,3,43,37,190,0,0,6,25,37,0,0,2,0,0,0,0,0,3,119,840,146,2,0,0,0,0,2,12,0,11,0,1,226,1,3,0,83,0,7,0,14,111,11,0,2,0,3,1267,0,162,0,0,2,21,4,0,0,0,0,0,0,0,213,0,7,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,3,163,575,0,0,2,0,0,0,0,5,36,0,0,0,0,5,0,3,0,0,3,126,90,0,51,0,0,0,25,58,45,1,53,0,1,183,9,35,0,3,1,0,37,0,0,0,0,1,0,0,0,127,0,0,23,230,0,9,38,68,2,0,0,0,4,2,624,46,162,0,0,1,0,36,30,3,0,1,24,0,0,0,0,0,0,0,65,0,0,0,0,0,1,491,0,5,0,0,51,0,0,4,0,269,0,2,0,5,0,0,238,0,40,0,20,2,0,0,41,0,95,216,0,9,97,14,431,0,0,0,20,11,0,12,0,11,0,0,153,0,0,0,0,73,1263,0,0,1,0,0,0,1,0,0,63,18,0,115,0,0,7,36,4,10,31,4,0,196,223,2,0,0,0,0,245,0,17,0,0,0,0,0,0,5,0,0,0,78,0,65,0,0,0,0,0,0,0,6,0,1,0,453,0,3,346,35,1,87,93,0,0,6,0,0,0,0,0,42,0,62
"sp83",0,0,0,77,0,679,1,0,0,0,0,0,79,6,0,41,41,2,12,12,14,14,0,0,139,204,0,149,0,0,3,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,24,0,0,36,0,0,0,0,2,0,1,0,21,0,0,0,0,2,48,0,0,0,433,11,0,13,0,25,0,0,1,13,0,1,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,6,0,0,58,0,0,0,0,23,0,0,0,0,1,28,29,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,117,13,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,5,0,0,0,270,0,0,0,0,0,0,10,207,1,0,0,0,0,0,0,0,164,0,0,0,0,0,0,11,25,0,34,1,0,0,41,0,7,2,0,0,0,0,0,0,0,0,9,0,20,1,69,0,0,0,0,0,8,0,0,70,52,7,0,10,0,0,0,0,0,7,360,0,0,76,135,0,123,58,0,0,0,0,68,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,4,0,345,19,33,0,2,8,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,99,10,0,0,0,0,2,14,470,0,49,0,0,13,101,1,179,158,0,119,0,0,0,22,0,0,0,0,0,0,0,202,0,1,0,1,0,56,0,0,0,0,33,92,0,0,0,0,53,0,0,5,0,0,5,8,0,0,0,328,0,38,0,0,7,0,0,0,0,119,343,10,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,214,0,0,0,315,0,0,2,0,4,91,44,0,235,0,1,0,0,6,27,66,0,15,1,1,6,0,5,0,1,0,0,21,2,1,0,0,0,0,0,0,0,3,0,0,0,26,2,0,0,0,0,222,0,0,12,0,0,0,0,154,0,10,0,0,0,0,20,0
"sp84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sp85",0,0,1,0,0,239,0,1,5,0,41,0,23,0,0,0,2,6,0,1,14,6,2,0,4,492,18,5,312,0,17,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,14,0,0,0,0,271,0,0,0,0,40,0,0,0,0,0,0,0,0,5,3,0,0,1,6,117,0,1,0,0,4,0,54,0,3,1478,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,9,7,0,23,0,0,12,0,0,0,7,0,0,0,0,0,35,155,1,1,1,0,6,0,0,17,10,0,3,0,0,0,0,0,0,1,0,0,0,0,4,28,0,2171,0,0,12,0,0,0,10,0,16,0,0,9,0,0,2,0,5,0,0,3,106,0,0,3,0,3,12,0,82,0,0,1,1,1,0,0,0,223,0,0,0,0,0,3,0,36,335,0,78,1,0,32,0,5,0,12,0,0,0,1,0,8,0,6,0,0,0,0,0,0,1,27,0,6,0,0,0,18,1,0,0,3,191,0,0,0,2,0,0,1,94,64,0,0,2,0,0,0,0,7,0,18,0,148,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,49,0,0,118,1,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,180,0,0,18,7,0,0,46,0,0,3,16,0,0,8,0,2,0,0,0,177,0,0,2,0,0,29,0,0,4,0,0,3,0,6,2,0,0,80,132,0,0,2,0,0,0,0,1,1,0,0,0,4,0,10,84,0,0,1,7,0,0,0,9,2,0,55,23,3,0,0,0,0,0,0,0,183,0,0,0,6,10,0,0,121,0,0,0,0,4,1,0,0,0,72,0,0,0,317,1460,1,0,0,0,0,0,0,30,0,9,9,5,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,16,0,0,0,0,0,0,0,5,0,0,80,73,67,144,0,0,0,80,64,35,0,2,0,5,0,7,76,0,0,0,0,8,0,0,0
"sp86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,24,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,96,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,57,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0
"sp87",0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,57,0,2,0,0,1,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,9,53,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,1,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,510,0,0,0,0,0,0,0,0,0,501,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
