"","BCN-01_1","BCN-02_1","BCN-03_1","BCN-04_1","BCN-05_1","BCN-06_1","BCN-07_1","BCN-08_1","BCN-09_1","BCN-10_1","BCN-11_1","BCN-12_1","PRIMM0001","PRIMM0002","PRIMM0003","PRIMM0004","PRIMM0005","PRIMM0007","PRIMM0008","PRIMM0013","PRIMM0017","PRIMM0029","PRIMM0030","PRIMM0032","PRIMM0035","PRIMM0044","PRIMM0050","PRIMM0059","PRIMM0060","PRIMM0062","PRIMM0064","PRIMM0068","PRIMM0069","PRIMM0077","PRIMM0078","PRIMM0079","PRIMM0080","PRIMM0087","PRIMM0088","PRIMM0091","PRIMM0094","PRIMM0109","PRIMM0111","PRIMM0113","PRIMM0116","PRIMM0117","PRIMM0123","PRIMM0129","PRIMM0137","PRIMM0140","PRIMM0143","PRIMM0154","PRIMM0155","PRIMM0159","PRIMM0162","PRIMM0166","PRIMM0168","PRIMM0171","PRIMM0178","PRIMM0181","PRIMM0193","PRIMM0197","PRIMM0199","PRIMM0201","PRIMM0204","PRIMM0210","PRIMM0215","PRIMM0218","PRIMM0219","PRIMM0220","PRIMM0232","PRIMM0234","PRIMM0240","PRIMM0241","PRIMM0242","PRIMM0256","PRIMM0261","PRIMM0264","PRIMM0266","PRIMM0271","PRIMM0276","PRIMM0278","PRIMM0281","PRIMM0287","PRIMM0300","PRIMM0301","PRIMM0308","PRIMM0310","PRIMM0325","PRIMM0328","PRIMM0331","PRIMM0352","PRIMM0353","PRIMM0354","PRIMM0357","PRIMM0361","PRIMM0365","PRIMM0378","PRIMM0380","PRIMM0381","PRIMM0383","PRIMM0386","PRIMM0387","PRIMM0391","PRIMM0394","PRIMM0398","PRIMM0399","PRIMM0403","PRIMM0404","PRIMM0411","PRIMM0417","PRIMM0421","PRIMM0422","PRIMM0423","PRIMM0424","PRIMM0426","PRIMM0427","PRIMM0434","PRIMM0435","PRIMM0445","PRIMM0447","PRIMM0455","PRIMM0460","PRIMM0461","PRIMM0467","PRIMM0473","PRIMM0474","PRIMM0475","PRIMM0477","PRIMM0483","PRIMM0498","PRIMM0511","PRIMM0513","PRIMM0516","PRIMM0521","PRIMM0525","PRIMM0526","PRIMM0532","PRIMM0536","PRIMM0541","PRIMM0543","PRIMM0544","PRIMM0546","PRIMM0549","PRIMM0551","PRIMM0557","PRIMM0559","PRIMM0561","PRIMM0563","PRIMM0565","PRIMM0567","PRIMM0569","PRIMM0571","PRIMM0573","PRIMM0575","PRIMM0576","PRIMM0578","PRIMM0589","PRIMM0590","PRIMM0594","PRIMM0597","PRIMM0601","PRIMM0602","PRIMM0610","PRIMM0611"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144",163602,92963,0,0,0,0,0,781082,83549,1015421,9778,0,0,0,0,0,0,0,0,20337,0,2724,0,0,24399,0,1337,4142,0,0,0,0,0,2227,11196,0,0,0,0,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10894,0,0,1493,0,0,0,0,0,0,0,4486,0,0,0,0,0,0,0,0,0,0,1621,0,0,0,0,0,0,1048819,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,0,0,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,205181,17969,0,32707,252464,5883,0,38162,0,0,0,0,0,23138,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens",160849,46820,96740,50018,9518,288439,8488,50070,0,283514,220176,57168,0,0,2499,722633,0,0,76039,8762,0,8497,0,185663,184067,1061,17475,4613,1220,0,0,0,307864,2054,7337,195939,99581,52912,0,14518,40727,0,0,0,193013,40786,0,0,6191,8092,5536,0,0,0,732,0,57736,121696,4588,0,97772,8441,0,12243,755,0,0,0,0,0,24113,14891,11805,2178,0,111745,11320,0,2048,3366,0,0,0,0,0,57398,0,0,0,8763,0,21915,0,3411,1141,6937,365685,0,0,0,134407,0,9108,0,3888,0,3495,0,0,0,0,0,0,0,0,0,4247,0,10218,0,0,0,1445,0,5203,992,0,0,1391,0,679,141419,0,11359,84365,0,0,52893,22602,267432,0,18872,0,9546,76762,65717,13133,8296,0,43718,0,0,69694,0,0,30418,35912,4924,0,318199,0,0,0,11953,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens",133723,0,223586,0,0,0,920986,0,0,0,0,0,0,0,0,0,0,0,53848,0,321,109667,4294,12322,0,0,51726,0,0,0,0,0,0,0,0,210430,0,0,0,0,0,0,0,0,0,45762,0,0,0,2666,0,0,0,0,0,0,0,0,90,0,0,0,0,200629,1765,0,0,120293,0,8556,40183,75335,0,0,0,0,2472477,0,0,0,0,0,0,0,0,358384,6903,0,0,0,0,69846,0,67710,0,0,0,0,0,0,0,0,0,0,865778,0,0,587655,15312,0,0,12053,0,0,0,0,0,0,104246,0,0,0,0,0,46127,0,0,0,185541,0,67,0,0,0,0,0,0,1172468,250189,1124045,0,0,0,331398,0,108697,539990,0,0,299955,0,0,415889,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",128409,28586,16512,28112,23181,0,194419,80045,5310,6420,10565,0,0,129,102107,1186697,6846,1095434,5013,13949,0,19974,0,16754,2312153,389667,67898,926,164247,5909,1120,0,31545,152564,125281,11406,0,104181,4417,0,8591,0,23895,7965,0,62772,0,14632,1493,0,0,1625,35714,3252,34246,0,0,9055,0,86428,0,0,134,85046,7361,0,4352,4336,19948,933,18960,4092,13896,300467,500,45420,1446,0,0,8503,0,0,13802,0,0,0,12903,0,0,0,0,605273,1213,435,0,0,917044,556,0,0,44674,24222,41881,14827,0,10772,0,5773,3220,34496,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,95045,715,2053,0,0,0,0,0,0,0,13254,18904,7481,2255,0,19526,0,0,1843,38365,0,18394,0,0,1804,0,0,5174,0,2482,159499,0,0,1073
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20",125300,457085,0,0,0,815332,710181,1607070,131235,49599,430033,0,0,0,9804,269219,0,42879,23317,0,0,49959,0,51475,0,0,15403,0,906433,3064,0,0,483147,18794,0,210553,4132,0,0,27799,0,0,4326,1193,18617,4075,0,47819,7323,0,0,4636,2159,601,5408,0,0,16262,0,257,7375,55041,2821,0,1396,23245,50300,191035,0,964,27568,53887,0,3654,0,282653,143020,0,222836,6931,0,0,20169,0,431,36915,34248,15987,0,0,0,44307,0,3355,0,0,162132,0,0,6252,812058,35765,10886,105973,42070,46932,0,497381,6259,0,0,0,0,0,0,1761,195,23003,146574,0,0,0,0,0,84603,0,0,0,11747,0,1315,135886,0,7080,56779,0,0,248804,123007,0,284859,27692,124677,105427,97111,292730,430548,23932,7888,0,7716,64364,270340,0,412897,6837,13124,0,207,0,8359,436110,0,0,52678
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251",121408,3990,0,369322,0,0,562019,0,22205,0,23324,0,151176,0,0,0,0,0,0,0,347590,0,0,0,0,0,0,295160,0,0,0,0,0,0,0,0,0,0,0,0,238658,67354,0,0,0,0,0,0,0,34899,0,0,0,0,0,2492,0,0,0,601937,92471,138703,0,203496,122628,0,0,0,0,0,0,154954,0,0,0,52442,779496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20841,0,0,9682,31391,0,0,44285,360154,0,158254,0,0,0,0,12601,55736,0,0,0,0,0,0,252067,0,218701,0,0,0,6654,747100,0,573383,0,94201,0,1242683,278024,0,0,0,0,257382,0,410331,794235,0,78615,799,0,0,0,2597814,0,0,0,0,8199,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis",116295,942478,947336,665399,285504,1500107,483989,2779150,146587,554194,457876,2411600,230045,6320,36769,965881,705335,330128,54470,86981,386,226742,1280,133068,969094,2312,96315,88568,1004251,3121,456,0,605059,52686,48055,53774,22391,39921,90451,175476,62634,221,226308,2696,112785,6990,0,16286,3491,9094,0,5156,2866,629,9881,717,8180,204398,14016,60502,109589,1835,1114,18786,4022,287794,13261,58872,0,15401,42058,119045,1095371,50198,4577,35904,57422,0,236047,30380,2035,47062,76178,0,44906,86311,5955,0,3583062,1629,0,702240,3934,360621,0,9842,270614,0,0,10799,385877,15747,5688,19784,15428,27572,0,13994,2446,21231,29900,9646,558,454,874,0,1702,0,32571,0,0,1317,21109,743,2355,61670,0,0,0,0,17754,105996,0,80310,415375,2703,0,103673,21843,417938,0,43023,464744,36093,0,159895,282224,24343,13351,265324,182477,345601,131303,1995769,386337,66741,15765,1581,24557,38798,17478,436401,1226288,687738,115834
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis",114997,0,0,4627,0,0,5668,0,0,0,0,0,0,0,0,95448,0,0,1029,0,47864,157122,2279,3329,0,0,107242,375380,156,269,0,0,0,243012,0,12761,0,0,0,0,0,0,21947,661769,23380,87394,0,0,0,5231,0,26931,0,0,55618,0,0,0,0,19566,0,1625,0,105878,392934,0,39072,618665,0,3481,0,2125,0,0,0,0,69287,0,0,7431,0,206793,0,0,0,1673,128860,371,0,0,0,0,841,0,0,2512,32848,1569,0,44281,0,0,0,1835,1366,0,0,153,260864,15944,0,27285,1032,0,0,0,3345,4915,2210,0,2367,0,0,0,198,0,92751,0,35378,0,0,3541384,18365,2903487,0,0,0,10412,969,3009628,285186,94077,82412,157841,909200,25003,0,290380,0,0,0,0,0,0,718741,0,721243,6214,0,0,35719,22087,0,0,2759
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens",108370,7949,0,15736,0,0,4191,0,0,0,507,0,0,0,1946,923271,0,171169,0,668,837800,199205,0,566,0,119,6437,2315,0,551,319,0,0,0,0,96941,934,397908,0,1109980,0,0,2099,1226,2907,685501,0,349,952,300215,0,261545,53735,1390,285270,0,0,1384,0,230313,0,0,0,1113400,2041383,0,83102,30953,0,84923,18477,331162,25070,0,0,224,242405,0,146195,2143687,0,0,0,0,23504,140462,267560,95280,0,31581,280,0,1299766,79589,0,628,816,0,0,39896,2316,997,0,724,444675,0,0,0,16751,2310167,440,283810,120,39308,0,4811,10880,46046,126330,0,0,28493,0,105957,156591,194536,193501,83241,120119,0,1138978,1125,14876,377681,0,2502,36606,1017451,788770,0,0,119798,0,69083,0,0,0,68165,0,0,244129,138884,0,0,0,58632,35431,0,0,0,88505,0,250736,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",104694,69863,26429,80406,0,27389,80605,399484,3274,490140,6895,0,232190,146186,106128,2620487,99672,148541,210018,125579,2385325,679112,45520,302889,311883,731,137380,395650,621127,4767131,117897,177285,550535,102245,0,66592,1745924,0,41000,198527,308780,805,1249926,58324,473610,1245101,0,2911,556310,170176,4531367,216877,71905,2110281,75844,86691,0,1909,231040,60582,104267,48683,86850,1038693,1682196,159449,27430,223955,0,21263,126137,275371,0,5551,21327,364582,776773,0,3619,87648,0,203850,19321,21105,207608,295335,89569,51063,0,72956,0,5431,77381,2379,0,17762,224454,115761,1032707,93540,434665,15533,200665,255311,39080,285429,307976,112382,340084,906270,0,17042,43646,170735,0,11591,90027,14664,47705,0,0,3233,27001,981390,216506,112261,392293,104010,167593,0,83324,4333421,7658,649742,490790,0,781895,2651183,641323,606577,744640,325509,1033609,183698,631953,327943,1416788,290300,78402,187316,572675,163430,78422,0,369452,470767,394480,264926,85497,0,144187,266775,0,188994,171207
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum",73442,1564720,0,0,0,15369,1748875,2355542,0,0,31421,823711,44006,0,29259,508739,0,0,0,0,0,239603,6431,0,1100234,1080,142158,228169,414228,0,3410,52338,230137,0,4728,22753,83396,0,11668,0,0,0,11236,0,3061,137,0,0,0,47682,0,0,3803,6122,963,0,0,427751,0,181515,1546,0,0,79335,626023,0,0,2732,0,15890,43281,622,7804,0,0,155300,43458,188238,707687,0,6560,0,4962,0,7637,700278,47286,247468,0,0,0,0,0,415096,0,345,744315,0,5724,19967,29056,82910,117121,32070,0,837,0,65959,6231,0,0,0,1272,0,0,5263,0,0,0,0,0,0,0,0,88,2582,0,0,0,0,0,581,0,112957,23279,4683,0,19968,1795,0,18734,31240,0,0,0,633515,25561,4812,6312,6497,146249,0,395869,0,2926998,31787,11883,0,0,0,29,16169,0,27079,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",73080,10114,0,9529,0,0,0,466282,5679,196159,0,0,0,91951,29324,54430,0,94139,1995,0,0,62138,31876,44383,0,0,67978,0,0,47890,0,0,0,0,0,17844,0,0,0,211048,295871,0,278527,0,0,0,0,31123,138515,0,0,0,0,0,17694,35145,0,0,0,0,34368,0,110884,72748,0,0,0,69161,0,0,0,0,0,0,0,174104,0,0,0,0,86674,0,0,57284,40354,313244,322287,0,0,14266,0,375,2834,0,0,0,63499,0,0,10659,0,3750,34910,0,4345,0,204409,259,8735,3239,0,0,0,0,0,0,0,2185,8053,216576,0,0,0,0,0,0,14161,1034,34750,0,0,0,0,213702,309831,5962,127338,0,0,0,62868,0,645685,0,258,0,128393,0,93830,0,73135,0,0,0,0,0,0,0,1228620,201148,2794,157899,673582,0,51515
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Bacteroides_pectinophilus",71069,0,0,0,0,0,0,0,6499,0,0,0,0,0,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309670,0,0,0,0,0,0,0,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49625,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis",68200,7826,6130,11103,0,66727,12060,77736,455,0,0,0,8694,62197,16167,242358,12292,157202,116485,45318,186142,48832,27394,198374,119230,103144,56604,253458,109455,45961,155897,0,48864,326292,22190,85644,132011,37079,202313,132191,27555,5576,2390109,153965,19159,270578,0,39774,1020665,16175,502,727723,51341,121558,72172,25743,0,880922,74044,102944,20888,44504,31617,51008,168133,0,49044,12250,43171,19360,6138,40662,14439,375294,274690,733876,259380,6738,177046,117870,116701,19787,60554,4758,85535,127963,947927,3587,0,17069,0,28791,8353,137226,0,25641,503123,58009,144641,247626,76560,30739,139180,35593,10405,12272,8696,45884,8869,25142,0,94490,176166,57274,0,17960,47840,14671,20365,14756,900,150,4980,82394,45542,57277,8858,2878,122048,20732,75116,71303,16112,198607,71890,0,22341,230981,79200,90153,48043,15422,39097,101876,11987,119233,28652,70362,23444,118277,41641,59113,7328,0,42914,29478,29452,16446,28683,20258,8342,174484,241781,237003,9460
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum",61351,0,0,1950,0,0,0,0,207,0,1382,0,0,0,0,0,0,0,5155,0,724,0,0,161750,92426,5316,0,195,359,0,674154,0,36608,0,0,0,0,187711,0,0,0,254840,906210,0,0,0,0,0,0,2026,0,0,0,0,0,359792,0,1841,417443,0,0,0,0,34880971,4447722,1858035,0,0,0,0,0,0,417386,0,4226,227902,2525,90756,2832,169,0,77971,197,0,0,0,0,0,0,58241,0,0,0,678314,0,0,0,0,0,0,4725,0,1996,0,0,0,0,591919,0,0,0,0,0,0,0,0,0,0,0,3664858,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,6946,0,0,0,698,0,0,0,0,4185,0,0,0,0,15991,0,0,0,0,0,0,0,0,0,465909,0,0,7612430,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae",59746,8306,0,7204,0,1752,18989,11289,0,1933,1307,0,25782,549575,11268,164555,150272,159579,25598,53165,92669,349552,24706,12194,5118,1779,81664,156582,3229,42346,0,105698,15429,19475,67932,48252,336714,2025734,319273,91963,365432,62381,195805,200058,22738,15065,0,172619,480193,17667,68693,13666,427,175681,186052,17988,0,281235,191545,336202,23125,5160,96578,207227,858013,13582,0,3960,548184,5049,30120,11331,109,155472,631,724098,43725,7479,21302,3988,92244,16434,860,188988,200830,43044,25525,0,830849,11135,61238,1282,4724,1853071,0,22443,67882,39021,1125989,204940,1957,10208,41556,8670,7163,6568,77083,10801,22090,20470,1051,13634,9562,12161,0,1023,9550,255,349,500896,92187,4065,243846,60213,4742,4572,36122,6789,25096,3398,6140,111176,0,238790,62204,10831,87614,178564,32803,199974,367426,4993,385981,22956,41466,1906,38499,23894,10478,39069,8123,71323,6099,0,3729,2048,137572,257595,86313,1136240,1625,39307,257733,28460,58048
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38",54895,159126,0,25714,0,44174,37996,182119,0,0,0,942,0,0,0,0,1610,8405,151,1305,0,3444,0,2619,0,2088,7579,29691,0,4583,0,0,10589,0,474,9584,4228,0,0,0,13609,0,0,4341,3848,648,0,166,12181,0,1471,0,35,0,0,0,0,31283,0,1539,0,3630,0,7900,1842,0,0,0,0,0,0,5688,0,9577,5531,765,89926,43423,87561,19995,0,0,0,0,2758,3236,13753,0,58131,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,235,0,706,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,8631,0,0,0,1679,0,0,0,0,671,0,0,0,26434,2178,255791,11310,6968,30985,1536,0,24180,36747,0,0,0,25362,0,10863,533,40275,2849,0,0,0,0,0,40725,0,1825,3524
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",42275,185046,13120,138152,444405,166416,12043,26006,18101,431022,103724,0,292,0,36993,429521,1327773,1305752,469531,3495865,947,40192,103449,752469,496314,113730,43985,17468,10812808,6608,0,631,1488941,188472,552615,15216,26888,53286,2248,115158,11442,1101,142393,36487,7128781,127251,0,6114,9416,14312,0,99013,24308,2729,16363,0,0,30997,0,122409,466079,23795,313,127925,4456,0,3040,5233,99070,8118,17805,229757,8022,3970,91,338986,13994,0,35362,2025,4587,17722,78649,4293,193116,5706,175756,3159,0,21023,0,808284,8370,6089,0,291258,33601,21407,7874,1533,1134491,75039,1016879,135484,11639,88937,0,54720,100340,0,0,11267,98498,4134,0,311,1135,75280,2156,0,0,879,23136,0,0,13201,0,0,8679,0,51237,27807,430,15027,131569,0,255,12183,10734,316,2615691,1890,72357,12275,0,62912,230180,527,10275,21572,27310,122149,237421,1199024,68357,12935,8598,5287,23397,0,1140,54550,693172,1390137,5579
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii",41759,28572,13060,18612,18710,3165,2423,80494,4105,0,20091,0,69594,36460,64989,64197,87541,162183,53273,18326,297850,631945,144329,144396,0,0,8821,126827,157752,3234649,0,32788,161010,16668,0,41494,742132,0,18427,757874,40269,2139588,960417,159545,1055217,273677,0,112882,313459,69436,1874632,29677,54593,0,152755,31982,0,4173,162958,421463,18040,53862,12849,953396,298212,236133,7077,45474,75692,1274,19703,52850,0,312820,14697,245477,275503,0,278429,90634,223776,152426,0,49307,676127,97157,1545126,12765,60695,68871,0,16548,24565,299653,0,34616,680188,61209,609489,896971,158318,14683,213978,100742,8595,27122,315898,34206,28065,301106,0,26043,149690,150762,0,4586,8662,8680,39689,2358969,37955,4333,598278,307488,98422,81336,99931,57032,3219,10708,81733,697936,17048,316944,303704,52958,1078186,2901758,325797,1709731,30923,202913,2362770,195524,401168,0,682091,288256,173265,387600,673324,566123,42056,208468,280004,38309,23853,143669,2120922,2084630,200723,109395,0,407386,248108
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83",39760,0,0,61930,1082,2472,549,353025,6739,1700,0,0,79268,1769,3020,225440,0,17836,868,2481,22904,2868,147842,146787,6667,185749,0,12709,0,0,484,0,0,22548,194122,6850,464854,0,36410,4792,106932,0,16444,40101,0,16540,0,9068,27979,0,0,69952,720,13743,350,0,31184,438511,0,19833,176864,12413,782,1193,23949,102502,8377,0,0,2820,6454,9744,0,468735,0,23922,50470,0,31153,14429,0,1046,0,451,20612,22973,0,0,83095,0,0,49346,481,5718,0,0,14891,0,2878,517,68076,0,6969,8544,34069,15683,0,0,0,128890,0,0,250915,2638,0,1496,0,4812,43333,0,0,0,0,3362,0,0,2111,1155,13523,0,30312,402575,902,4729,7690,0,42,0,157,26762,67457,111728,143516,75164,0,106989,242706,45810,5372,0,61704,2260,47820,0,9027,25246,0,0,0,0,3035,62924,0,114527,5689
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",36841,223873,0,0,29432,0,0,0,459946,0,317558,0,0,0,0,0,0,0,0,0,0,23586,0,0,15156,0,0,0,0,0,0,0,63532,0,19888,0,13173,0,0,0,31930,0,66883,0,0,683,0,5140,0,0,0,0,0,0,0,0,0,429251,0,0,0,0,0,0,683,0,0,0,0,0,0,0,30934,115680,0,53287,0,0,0,0,0,0,25897,0,0,0,0,0,0,0,0,0,0,0,0,0,30813,0,0,0,0,13523,0,227,0,3285,0,0,0,0,0,0,0,0,0,0,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61514,0,493,2401,0,0,86769,14343,0,0,0,0,5134,0,0,45162,0,0,0,0,3141,0,0,0,12779,0,536,0,0,0,0,164818,44932,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris",32298,1254,0,4422,0,183,0,0,0,0,16107,0,0,0,0,0,0,309,0,0,0,0,0,0,0,448,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,0,0,267,1421,0,1413,0,0,0,0,0,3570,2086,0,0,0,422,886
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",28644,14878,12295,37618,0,17219,11173,68177,0,0,1519,0,355444,595163,53532,775673,58920,196261,95047,0,1220324,321094,107802,215443,0,0,252021,107344,119146,558984,0,14048,132796,146184,22887,43663,142832,0,55916,1123752,74123,205897,1271308,1219143,465115,1756291,0,970837,409240,83807,52071,144901,28620,91065,251472,32577,0,436,152764,390745,121497,5009,106097,576996,486788,0,76921,64166,0,64991,80819,80747,10288,25633,0,478042,281000,0,92367,126907,282910,333574,4842,11537,159931,138400,782968,23356,0,46688,0,12192,61552,734,0,4339,342921,180626,176441,875662,1048,22905,134534,268998,32872,58736,128754,2090,62001,54360,7040,71415,63889,88274,0,4055,13574,5970,22959,3614115,12868,0,92469,219568,13732,7015,96106,80614,46922,0,47613,224570,25490,515511,87591,1998,75988,474817,37735,999343,117595,60621,0,80928,184680,132435,301750,250660,90754,116488,119012,258103,39527,1201446,213036,115443,89601,179776,928202,570702,38424,114515,376717,54876,79329
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis",28582,111694,61347,577555,0,0,487818,1070105,93306,0,0,0,17252,126287,177633,661949,0,157401,218298,380838,0,15985,108077,309346,44157,6192,24835,347850,22383,152073,11314,0,2721411,87374,28441,205855,139983,0,0,1650134,760893,233,152595,206621,165914,47680,0,25562,472930,10901,25127,77700,0,66919,125767,18221,0,6403,98701,0,451477,170153,23870,365535,289935,506,14249,1314,72189,26653,45466,65007,0,51470,0,391414,1515,4208,254562,20799,0,38595,321482,0,0,0,75639,43878,78310,66107,121104,117331,0,1460,0,30967,1708742,6301,0,1407753,1040,0,50925,13773,500055,2088,108027,3927,0,17124,89587,1654,11772,56925,0,45487,96473,48191,618131,0,0,0,3333,90807,0,95403,423037,0,4321,0,43172,0,97356,617153,860284,2514,41482,0,0,1933338,0,116816,0,213043,0,879192,85196,676440,3067356,1905310,591277,1141144,214824,5513558,295225,4249,109653,0,56752,0,1183,756628,0,57920,700321
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques",27389,7294,25615,29000,0,45332,19573,404108,0,258866,0,0,317950,0,72100,920121,0,28828,5226,107245,2430708,351481,237028,26774,0,0,125289,629033,2070,402316,0,0,166248,157181,13342,38144,2289680,0,0,1413974,176646,0,1401702,434333,361806,2459478,0,11038,97494,47104,952950,163004,34287,0,456294,7555,0,1241,48829,222526,69526,8934,0,526863,503276,26336,59793,170233,0,0,47069,186015,0,229779,1589,526246,680696,2100535,19928,75592,447418,1595354,0,29952,245167,112078,720623,16511,0,23000,0,16947,19158,2532,0,21035,660239,80429,425,1412727,3482,40119,236814,77236,19223,38766,88996,0,99868,600289,0,84662,0,331442,0,5773,229043,9499,0,0,158233,0,0,294856,394075,53766,79306,81007,135532,0,37626,748509,10445,1138790,377874,0,324686,3458383,746239,708503,59742,0,0,468319,231753,254944,375024,739299,55842,378281,283933,117213,14114,1018751,287638,91115,277726,330223,1138927,2482136,163691,153972,0,330632,145698
