"","frank_P10","frank_P14","frank_P16","frank_P17","frank_P22","frank_P23","frank_P24","frank_P25","frank_P28","frank_P30","frank_P32","frank_P33","frank_P34","frank_P35","frank_P39","frank_P42","frank_P44","frank_P45","frank_P46","frank_P48","frank_P49","frank_P52","frank_P53","frank_P54","frank_P55","frank_P56","frank_P57","frank_P58","frank_P59","frank_P61","frank_P63","frank_P64","frank_P65","frank_P66","frank_P67","frank_P68","frank_P69","frank_P7","frank_P8","SAMEA104335941","SAMEA104335942","SAMEA104335943","SAMEA104335944","SAMEA104335945","SAMEA104335946","SAMEA104335947","SAMEA104335948","SAMEA104335949","SAMEA104335950","SAMEA104335951","SAMEA104335952","SAMEA104335953","SAMEA104335954","SAMEA104335955","SAMEA104335956","SAMEA104335957","SAMEA104335958","SAMEA104335959","SAMEA104335960","SAMEA104335961","SAMEA104335962","SAMEA104335963","SAMEA104335964","SAMEA104335965","BCN-01_1","BCN-02_1","BCN-03_1","BCN-04_1","BCN-05_1","BCN-06_1","BCN-07_1","BCN-08_1","BCN-09_1","BCN-10_1","BCN-11_1","BCN-12_1","PRIMM0001","PRIMM0002","PRIMM0003","PRIMM0004","PRIMM0005","PRIMM0007","PRIMM0008","PRIMM0013","PRIMM0017","PRIMM0029","PRIMM0030","PRIMM0032","PRIMM0035","PRIMM0044","PRIMM0050","PRIMM0059","PRIMM0060","PRIMM0062","PRIMM0064","PRIMM0068","PRIMM0069","PRIMM0077","PRIMM0078","PRIMM0079","PRIMM0080","PRIMM0087","PRIMM0088","PRIMM0091","PRIMM0094","PRIMM0109","PRIMM0111","PRIMM0113","PRIMM0116","PRIMM0117","PRIMM0123","PRIMM0129","PRIMM0137","PRIMM0140","PRIMM0143","PRIMM0154","PRIMM0155","PRIMM0159","PRIMM0162","PRIMM0166","PRIMM0168","PRIMM0171","PRIMM0178","PRIMM0181","PRIMM0193","PRIMM0197","PRIMM0199","PRIMM0201","PRIMM0204","PRIMM0210","PRIMM0215","PRIMM0218","PRIMM0219","PRIMM0220","PRIMM0232","PRIMM0234","PRIMM0240","PRIMM0241","PRIMM0242","PRIMM0256","PRIMM0261","PRIMM0264","PRIMM0266","PRIMM0271","PRIMM0276","PRIMM0278","PRIMM0281","PRIMM0287","PRIMM0300","PRIMM0301","PRIMM0308","PRIMM0310","PRIMM0325","PRIMM0328","PRIMM0331","PRIMM0352","PRIMM0353","PRIMM0354","PRIMM0357","PRIMM0361","PRIMM0365","PRIMM0378","PRIMM0380","PRIMM0381","PRIMM0383","PRIMM0386","PRIMM0387","PRIMM0391","PRIMM0394","PRIMM0398","PRIMM0399","PRIMM0403","PRIMM0404","PRIMM0411","PRIMM0417","PRIMM0421","PRIMM0422","PRIMM0423","PRIMM0424","PRIMM0426","PRIMM0427","PRIMM0434","PRIMM0435","PRIMM0445","PRIMM0447","PRIMM0455","PRIMM0460","PRIMM0461","PRIMM0467","PRIMM0473","PRIMM0474","PRIMM0475","PRIMM0477","PRIMM0483","PRIMM0498","PRIMM0511","PRIMM0513","PRIMM0516","PRIMM0521","PRIMM0525","PRIMM0526","PRIMM0532","PRIMM0536","PRIMM0541","PRIMM0543","PRIMM0544","PRIMM0546","PRIMM0549","PRIMM0551","PRIMM0557","PRIMM0559","PRIMM0561","PRIMM0563","PRIMM0565","PRIMM0567","PRIMM0569","PRIMM0571","PRIMM0573","PRIMM0575","PRIMM0576","PRIMM0578","PRIMM0589","PRIMM0590","PRIMM0594","PRIMM0597","PRIMM0601","PRIMM0602","PRIMM0610","PRIMM0611","SAM_01","SAM_02","SAM_03","SAM_04","SAM_05","SAM_06","SAM_07","SAM_08","SAM_10","SAM_11","SAM_12","SAM_13","SAM_14","SAM_15","SAM_16","SAM_17","SAM_18","SAM_19","SAM_20","SAM_21","SAM_22","SAM_23","SAM_24","SAM_25","SAM_26","SAM_27","SAM_28","SAM_29","SAM_30","SAM_31","SAM_32","SAM_33","SAM_34","SAM_35","SAM_36","SAM_37","SAM_38","SAM_39","SAM_40","op146_M1","op147_M1","op151_M1","op152_M1","op153_M1","op155_M1","op157_M1","op158_M1","op159_M1","op160_M1","op161_M1","op162_M1","op163_M1","op164_M1","op167_M1","op168_M1","op174_M1","op175_M1","op176_M1","op177_M1"
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis",122822,43934,12733,103619,11073,7377,106896,19038,107470,94774,149764,0,18820,168481,26127,10964,28595,96687,0,0,90094,1682,389537,111229,40964,296536,1537,35911,4229426,14393,14674,780486,200443,55581,30152,142075,24858,0,76599,0,68282,7784,124152,1919,0,0,7226,0,0,5320,367,7093,0,0,0,0,0,17972,0,0,4320,3635,69089,0,0,5829,92288,0,15589,126953,2317,43580,0,0,0,10186,1493853,24697,117114,159892,362,30326,45750,0,29600,3469,115,198420,2819,165698,1045,106443,174235,63157,71563,573260,89925,30396,5977,3444,14115,29011,0,14885,85232,2093281,52887,17915,1707563,3604,8923,2447,23716,569,30035,141809,12886,23122,14903,683,41330,113923,14179,214715,54552,0,286976,45953,182695,0,7666,11541,12814,2264,259273,206,4282,29034,3429,50332,60066,39475,0,2136,22985,76,2546,11359,0,4987,0,0,25420,22981,2358782,21567,342375,3917674,834988,5203,112525,3533,23014,6397,3094,0,5507,5405,23557,0,75509,0,0,4135,238517,50636,6643,0,486310,831,104097,20643,3689,56138,14697,15799,985324,31414,12734,6203,86386,14251,0,0,101077,43677,13144,10241,44818,0,14342,87214,12321,13302,0,375390,828,283701,351490,0,3025,336779,0,32125,20250,32923,123584,438058,1071,7604,3287,28806,26805,18255,953,23587,1172330,3700,60932,1637087,258547,21568,360345,11677,0,0,58834,1035,29242,16642,0,42769,36459,940237,10130,0,5647,220071,9454,2706,0,2581,3873,0,14579,1922,7213,1155830,0,39092,40989,732,33751,16942,2311,0,5883,692,51924,256909,0,138209,10303,12717,0,0,6530,0,2311,289344,20874,2187,0,0,7476,8944,17589,5492
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica",120454,43320,15330,0,0,0,6743,0,0,0,4511,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,3287,0,0,65081,0,0,0,0,0,0,0,60498,0,0,0,0,0,0,0,0,0,0,0,0,0,122033,0,0,0,0,0,25061,0,3234,0,0,0,18889,15947,7099,54486,8188,0,35008,2339,26862,0,84735,293286,0,0,0,1046,4930,0,4788,3553,0,4533,0,147,0,0,7948,0,0,0,0,0,0,0,2810,883,1729,810,0,0,0,0,4278,2993,19988,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822,225,177,786,0,0,163,977,0,1858,0,0,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,36802,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,3606,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,1214,0,0,0,1872,0,0,0,29,47617,0,2041,3802,17174,2960,0,0,3077,1021,0,0,0,0,228,0,0,0,0,0,0,15036,29705,205663,0,0,0,0,133864,0,0,60007,0,0,0,0,0,13990,408948,433,0,0,0,0,0,0,0,0,0,55799,23705,12127,37717,0,0,0,24135,0,0,1161783,45435,0,0,0,6563,0,0,0,0,0,0,2416,0,0,310,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",111698,0,50324,0,0,0,0,0,0,0,0,220248,558968,90081,1275401,0,0,452471,0,0,0,7949,0,0,0,0,105237,0,0,0,0,689923,0,0,0,0,0,0,0,0,14386,370689,4146,226,0,0,0,0,0,23252,0,0,5249,0,0,0,0,0,0,0,27397,0,0,0,2598,46877,5945,30422,0,16620,0,148153,15398,0,4584,132936,0,0,0,141448,0,0,43876,1080,18118,0,2316,41310,0,0,0,0,17036,2596,0,0,0,0,0,2346,715,0,0,0,11768,39097,175,411,0,0,0,16997,2349,0,0,8328,0,0,340,0,0,0,3018,1847,7520,0,0,0,398,0,1006,0,0,0,11445,10375,0,4553,0,29260,326924,0,0,20579,0,0,1178,2584,0,0,0,0,0,3412,0,0,0,0,0,78,23501,3213,0,10734,0,0,0,20932,0,52,4264,0,0,0,0,14692,0,0,0,0,0,6505,0,0,0,0,7053,0,0,3304,0,0,0,0,0,21618,0,11706,69706,0,0,0,0,534557,0,3294,0,31007,80163,0,9239,37602,58065,83694,164877,104673,14553,460551,44611,44654,91236,0,0,0,2889,18754,0,17702,20008,0,0,0,0,0,0,0,0,0,0,0,0,0,282709,0,293978,0,18955,0,917116,0,0,0,0,0,0,772453,340729,118104,0,28647,0,26745,0,0,171154,20540,161203,0,63265,37695,0,1631,0,0,4607,0,5203,0,0,0,0,0,21271,0,0,0,41927,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",108808,2032963,31933,0,124785,0,94056,1283288,3150,47996,11556,0,210903,0,10201,0,0,0,0,2129,319935,92,13883,39588,74,0,0,12198,202264,0,21304,1614,2719374,505,1485,6933,0,0,0,0,0,0,8075,12953,14444,0,0,6477381,0,380699,2152280,3282625,0,0,84090,0,1716025,0,0,0,39787,0,0,183102,613245,31507,4417,85905,655,148965,0,35802,208087,0,237278,781919,1041,0,1413,0,0,556011,0,0,0,1365,0,0,499463,758,16409,0,2181720,0,0,0,0,0,14429,121977,0,0,0,144022,0,0,0,6452,0,0,0,0,1488,289,0,0,9071,0,0,0,0,301364,0,40012,18614,7536,33269,0,0,0,157010,1435,26445,0,324,28960,126354,38443,607,218250,5843,0,0,14423,0,314,0,60,122342,6158,0,0,0,0,0,33576,0,0,0,0,0,0,0,0,861099,6849,0,5270,0,9521,0,0,19188,630,0,0,0,92,0,70,0,928,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,1759,0,0,0,151407,12013,0,694053,318,0,0,0,110113,130028,4471,0,0,78917,0,0,0,0,19715,0,0,0,0,532,0,49776,0,151122,0,545549,991241,119435,0,8337003,0,3744501,197974,3248639,0,0,193948,0,955935,0,0,59451,0,2730845,141457,9824716,998921,0,0,0,1994,0,4636253,1215516,3048494,0,0,0,0,0,9633419,232368,0,8494,0,0,0,0,0,22992,497,2952,1888,0,0,33315,0,240,151,8849,13775,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_242",104115,0,0,0,0,4034555,0,0,1038949,0,0,0,0,0,0,0,0,0,0,6259,0,0,0,0,0,42500,0,0,0,268669,151028,0,0,189697,91573,728264,0,0,165880,0,61712,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129155,0,31456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68522,0,0,0,0,0,0,0,0,0,14881,0,0,0,0,859,0,0,12262,0,2025,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,11945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,81586,0,0,0,0,0,2938,0,0,0,0,0,0,42970,0,143687,0,0,0,164780,26721,0,0,0,0,585568,150666,0,0,0,0,0,0,0,0,0,38794,0,0,0,0,0,0,0,0,105980,0,0,0,0,0,0,0,0,0,0,0,0,0,244356,0,0,38318,0,0,0,0,0,0,0,1676
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii",103931,0,716758,0,0,0,58042,1648,0,0,0,0,277048,0,0,0,0,0,0,2726,0,24519,0,1155024,1213461,794675,1994,323888,2136,1594,1319345,0,2312409,1048,68792,0,0,0,0,0,0,0,5381,0,0,0,0,0,0,0,1176815,0,246341,0,0,1478752,0,0,0,2154705,44092,0,0,0,0,91340,531325,109554,0,0,0,137998,0,2587369,0,0,0,0,0,0,0,12297,0,17696,0,15096,0,0,0,0,15333,0,0,0,0,0,0,0,0,101261,0,0,0,0,0,0,96145,0,0,0,0,0,0,0,0,0,1351,0,0,0,0,29442,0,0,0,0,0,0,0,0,6343,0,0,0,0,0,0,29470,0,0,0,0,0,0,0,2184,0,0,0,15806,0,0,0,0,0,0,0,18556,0,0,0,0,0,0,0,0,0,0,0,0,0,16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43022,0,0,0,0,0,0,0,0,56948,5464,764659,0,281098,0,0,0,0,23026,0,0,0,22936,0,0,8533,0,0,0,0,0,19533,0,0,0,0,0,0,0,3462468,0,14656,0,0,0,0,0,0,152463,0,0,0,0,0,0,0,0,0,0,0,0,218393,0,0,349770,0,0,0,0,0,0,0,0,0,0,12871,0,0,0,0,0,0,0,0,0,0,0,80333,0,68835,0
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila",102127,10365060,5630077,2099,5554,572574,1314,3792933,41758,48418,59194,4842,6490,3787557,6833,53257,8111,7246,12773,286866,16881801,2261,2820648,7472,3712,4903,14592,2492,4928,2402369,1767245,0,50731,697286,7918,0,0,12783060,10840,0,754894,0,0,0,5953,16117,966493,0,0,3600,0,70563,0,0,356366,0,0,6299,231466,0,0,0,179096,7470648,0,59323,82016,0,0,130387,0,846539,0,85251,7052992,9445064,0,0,14798,217251,352691,247223,550195,10957,3556363,19689586,687826,1032797,3258891,2806,0,586162,27738,782,285950,0,1074670,176545,271555,141988,2206730,5750288,26938,300067,193664,0,35863,49086,472,403,0,235421,74955,1899830,0,975,504526,782870,176493,10804,2999096,8680,845,0,0,0,671014,4327043,6155,0,0,2771424,0,0,365425,1339705,817411,3209752,19661,6581,11241,357,7645,4468,1254427,2433837,25088,23732,77159,171469,1785,0,0,0,9872116,5492471,0,8508,0,308,2757,5954,3234,2009226,31213,0,503,1357,0,774159,0,1616224,4276539,2137124,405600,187695,0,0,0,134,0,530601,0,0,0,0,0,0,0,741279,0,9713,84867,0,0,1449166,0,0,454336,0,0,0,0,0,0,0,929321,48539,6830,684,85957,0,8560,0,5057,308324,4283851,0,0,1940558,0,3916,5129131,1002053,2320544,1454426,0,0,0,770580,1196521,4712064,638808,0,4842350,0,302575,3845,0,0,159673,0,4951,1634294,295348,423,94,0,11484858,0,14052912,2022636,329368,0,0,0,1199,505042,20640,1920,0,1406340,27981086,1925444,0,0,3314443,185,0,0,1971,0,0,0,3593,3808,400504,2814,0,286770,66494,0,1122,0,0,0,0,421817
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum",101649,81554,20373,4219,0,0,0,0,0,0,0,0,0,10807,0,0,0,59039,0,0,27211,864,4360,562004,0,16802,1079,0,7456519,1534,6905,0,7280,1136,0,0,0,0,0,0,166696,0,0,0,0,0,0,0,0,40901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,339657,0,20165,68652,0,0,0,0,2613,0,0,5264,0,183114,0,5287,801961,358900,5668,0,0,0,0,0,0,0,0,0,13092,6702507,0,0,0,0,0,0,0,0,0,0,0,11031,0,0,0,0,0,0,0,0,0,0,0,4080,0,3931,0,0,0,0,0,0,5721,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,36744,0,0,302580,165490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,192230,0,0,0,0,4126,20638,0,0,0,0,0,0,0,0,0,21531,0,0,0,0,0,0,135298,136347,0,0,57282,0,2512,0,0,111647,0,0,0,0,0,0,0,219725,0,0,9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25571,0,0,0,0,703,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri",98716,9759,33435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,4756,0,0,12167,0,0,0,0,640301,0,6744,39020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,39902,0,0,0,0,0,11790,0,0,0,0,0,0,41683,3472394,0,75224,0,49824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6549,0,0,0,0,0,0,0,0,0,875,0,62531,0,0,0,0,0,0,81,0,0,0,624,0,0,0,0,0,0,540,0,0,0,0,16382,0,0,0,0,9702,7478,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,2705,5082,0,0,30262,0,0,0,0,434141,11650,0,7896,0,0,0,0,0,4043,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4735,0,0,0,0,0,0,0,0,0,4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334,0,0,0,0
"k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens",97217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228947,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194781,0,0,0,0,1082037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis",87864,0,85790,0,344318,375048,190886,383817,0,241214,13628,197553,263583,982073,74824,113783,0,14321,0,12814,0,87461,42367,119633,255,956351,361851,267647,3872,1594,473421,34903,0,0,2164969,36229,2336,0,22791,0,50447,0,17958,12335,11971,0,0,0,0,0,0,260085,24991,11502,2655,0,10681,394,18231,67496,96270,14242,0,0,68200,7826,6130,11103,0,66727,12060,77736,455,0,0,0,8694,62197,16167,242358,12292,157202,116485,45318,186142,48832,27394,198374,119230,103144,56604,253458,109455,45961,155897,0,48864,326292,22190,85644,132011,37079,202313,132191,27555,5576,2390109,153965,19159,270578,0,39774,1020665,16175,502,727723,51341,121558,72172,25743,0,880922,74044,102944,20888,44504,31617,51008,168133,0,49044,12250,43171,19360,6138,40662,14439,375294,274690,733876,259380,6738,177046,117870,116701,19787,60554,4758,85535,127963,947927,3587,0,17069,0,28791,8353,137226,0,25641,503123,58009,144641,247626,76560,30739,139180,35593,10405,12272,8696,45884,8869,25142,0,94490,176166,57274,0,17960,47840,14671,20365,14756,900,150,4980,82394,45542,57277,8858,2878,122048,20732,75116,71303,16112,198607,71890,0,22341,230981,79200,90153,48043,15422,39097,101876,11987,119233,28652,70362,23444,118277,41641,59113,7328,0,42914,29478,29452,16446,28683,20258,8342,174484,241781,237003,9460,0,46061,0,5750,33665,0,1722,0,144577,0,0,0,0,0,0,301609,0,52773,6914,11415,10658,8467,220908,0,3994,0,70139,32246,0,0,196777,0,34114,0,30014,1072,4356,8946,5274,0,48090,44644,97185,5857,0,79154,26107,307065,35487,0,1670,161562,34157,7659,125983,0,14646,128982,11762
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia",78000,0,19450,0,5929,89996,73962,149127,94503,134187,6387,0,43364,23011,2301,39266,0,6870,148422,1846,0,3538,191257,10196,318525,1446,21871,17268,0,0,35931,0,227468,0,156646,84366,94933,48258,42492,0,101913,127914,0,9681,30072,0,7859,117791,88327,215,0,58980,131273,35142,0,0,30649,12833,9514,13933,21391,11075,0,0,4580,33152,44440,96784,62317,86158,1197,39558,0,0,39042,0,0,586,561,51092,8268,58616,0,263,3672,23768,0,1219,8810,0,0,910,7058,5781,3343,0,65456,0,3953,4459,0,303,10166,17620,20943,0,2099,0,0,0,0,0,0,62,0,0,0,0,0,0,0,11994,0,0,109842,0,0,602,0,0,0,0,0,0,474,2433,1441,0,0,5607,32930,0,40140,1338,0,0,1516,0,0,0,0,0,53958,0,0,0,0,0,0,0,21738,0,0,0,76274,0,0,0,0,0,0,0,0,0,1408,0,497,0,0,0,0,0,0,0,0,0,116,0,0,1038,0,0,286,0,1021,800,0,0,637,0,0,0,0,938,0,4089,23220,12082,3570,3337,12702,0,0,9853,0,0,37595,54080,16026,923,8230,772,37789,5769,0,66327,0,15581,9925,143644,1633,141374,7874,0,0,0,128257,34706,0,59275,0,31811,157163,46996,0,0,6556,0,221380,0,269179,2494,0,48604,0,28609,23447,1377545,55009,89728,0,78506,35605,514373,0,0,103949,66751,17752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12133,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5",77989,87566,55310,0,24872,41625,0,122163,0,0,39121,0,0,0,858,0,0,0,0,51365,5102,0,28302,0,0,9528,41727,0,0,0,0,0,0,0,0,0,0,0,3874,0,81788,0,0,0,0,0,0,5724,0,0,0,10290,0,0,0,0,0,9641,0,6840,1245,0,0,0,0,15019,0,0,0,0,0,7915,882,0,0,0,0,0,3880,18827,0,24661,480,1859,0,0,0,3872,0,0,0,0,21503,0,0,0,0,0,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,2231,0,3239,0,0,0,6362,0,0,0,167,0,0,0,0,0,44776,935,4155,0,0,6125,0,0,0,0,0,4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,22044,0,0,0,0,0,18136,0,0,0,4198,0,6609,0,1327,3099,0,0,0,0,2969,11997,0,0,0,15294,6091,0,0,0,734,0,0,13885,95991,0,0,800,18786,0,0,0,0,0,0,0,0,23508,0,6454,0,0,18767,0,0,17312,0,0,64826,0,0,3623,215056,1911,0,0,0,0,0,16558,0,0,0,0,7860,0,0,0,0,4563,0,0,0,3445
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi",77131,115729,2833,0,0,33562,1753,14680,37649,0,652100,5011,55239,64110,66610,93908,0,0,2503,102447,526144,1755,63023,362441,53162,14472,4991,7449,5522455,1218,13335,1130,0,329267,33045,76701,127401,0,33462,0,0,2839,0,0,0,0,2875,0,0,0,0,21242,0,0,0,0,0,23512,0,0,0,0,0,58487,0,0,0,0,6392,0,0,1866,0,0,0,0,0,0,3412,0,0,850,0,3019,0,1252,0,0,9866,103322,28817,0,13089,4666,3230,0,1297,0,3630,2663,22972,8204,129,4057,262,19223,0,0,2642,0,0,4478,0,0,0,0,16425,0,0,0,0,0,0,0,0,0,1984,2134,0,0,0,0,0,0,0,0,1638,44795,0,0,0,206799,1065,115897,0,0,0,0,0,0,0,0,25874,0,0,6733,0,8032,0,0,1030,0,0,0,0,4459,0,19348,0,0,0,0,3888,0,0,0,0,4199,0,0,0,0,0,0,0,45938,0,0,0,0,0,0,0,0,0,0,0,2629,0,0,0,1288,0,0,3053,99,2767,0,0,0,8189,0,0,0,1272,0,20233,0,0,0,0,0,0,0,0,561,0,9262,0,0,0,5632,152055,145,0,0,0,2085,86459,0,27272,0,50967,0,4414,371,0,0,0,6109,40200,0,37712,17224,0,2611,394,1472,0,82302,54891,617,0,48195,13154,7791,27151,0,32238,0,126155,0,0,16491,0,0,0,14378,82791,9684,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis",73774,0,240259,0,0,2492218,316,3640,5941,2416,560682,0,0,0,0,4290114,1207,1742,221,9915,0,3455,2552,8182,774,875,6235133,1618,2781,1655074,8130,699933,2837,2591,5673,3769309,5147410,0,0,0,0,0,1902,0,4327356,0,0,1481286,0,0,0,0,0,1348,0,0,0,0,0,513884,0,0,0,0,0,0,1119,0,8295,0,28189,0,0,84368,0,5548570,246207,0,230,0,171265,0,1282189,0,1435,3193,1318,1463397,0,0,0,43976,0,109092,0,24965,0,0,0,36440,2231452,11841,0,0,0,95,41047,0,0,5918,0,31799,54069,0,0,0,0,42117,0,0,22056,0,0,0,0,0,0,67179,27948,0,464,0,0,0,0,0,0,0,0,13743,1476,0,237740,0,0,0,223830,0,0,0,9275,0,0,0,0,0,0,33710,0,0,0,0,0,0,0,0,0,203392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,585975,0,10227,0,0,0,0,0,66975,0,0,0,0,0,441861,0,0,0,0,0,0,0,0,665041,0,0,0,0,0,0,0,0,0,10751028,0,0,0,2863146,0,0,797143,0,0,0,0,4138074,0,0,4554800,13219003,0,308845,343158,2209,0,0,0,1086,0,0,0,1274523,0,949621,0,0,35145,0,0,0,7899,0,0,0,0,80760,0,0,0,444006,0,0,0,0
